C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_52_951.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_52_951.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_52_951.jpg, 0, 0, 0, 8.04571E-05
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_059.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_059.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_059.jpg, 0, 0, 0, 8.111151E-05
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_161.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_161.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_161.jpg, 0, 0, 0, 7.953378E-05
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_262.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_262.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_262.jpg, 0, 0, 0, 7.84916E-05
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_364.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_364.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_364.jpg, 0, 0, 0, 7.739516E-05
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_465.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_465.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_465.jpg, 0, 0, 0, 7.888877E-05
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_566.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_566.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_566.jpg, 0, 0.285393, 0, 0.1854382
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_670.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_670.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_670.jpg, 0, 0.5775165, 0, 0.7068155
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_774.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_774.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_774.jpg, 0, 0.6710991, 0, 1.584588
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_874.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_874.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_874.jpg, 0, 0.3647172, 0, 2.148067
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_53_976.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_53_976.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_53_976.jpg, 0, 0.2424462, 0, 2.381437
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_078.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_078.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_078.jpg, 0, 0.5969719, 0, 3.055277
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_179.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_179.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_179.jpg, -0.1032654, 0.9018836, 0, 3.955587
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_280.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_280.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_280.jpg, -0.2988579, 1, 0, 5.091979
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_381.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_381.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_381.jpg, 0, 1, 0, 6.245226
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_483.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_483.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_483.jpg, 0, 1, 0, 7.387734
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_584.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_584.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_584.jpg, 0, 1, 0, 8.520612
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_687.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_687.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_687.jpg, 0, 1, 0, 9.642474
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_794.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_794.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_794.jpg, 0, 1, 0, 10.75333
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_895.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_895.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_895.jpg, -0.2959554, 1, 0, 11.6613
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_54_997.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_54_997.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_54_997.jpg, -0.6488235, 1, 0, 12.92019
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_101.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_101.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_101.jpg, -0.5333049, 1, 0, 14.11524
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_205.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_205.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_205.jpg, -0.2410341, 1, 0, 14.93676
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_307.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_307.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_307.jpg, 0, 0.9447112, 0, 16.24009
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_413.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_413.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_413.jpg, 0, 0.6206272, 0, 16.70426
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_519.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_519.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_519.jpg, 0, 0.2810743, 0, 17.08286
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_626.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_626.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_626.jpg, 0, 0.6017987, 0, 17.83334
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_731.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_731.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_731.jpg, -0.0674124, 0.8824336, 0, 18.27225
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_838.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_838.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_838.jpg, -0.1573689, 1, 0, 19.50236
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_55_939.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_55_939.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_55_939.jpg, -0.1034121, 1, 0, 20.62744
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_040.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_040.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_040.jpg, -0.3753615, 1, 0, 21.49488
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_142.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_142.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_142.jpg, -0.2266854, 1, 0, 22.52342
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_243.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_243.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_243.jpg, -0.5128059, 1, 0, 23.40299
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_344.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_344.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_344.jpg, -0.8168905, 1, 0, 24.11706
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_451.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_451.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_451.jpg, -0.7883759, 0.9329845, 0, 24.78381
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_558.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_558.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_558.jpg, -0.4461467, 0.9104605, 0, 25.92046
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_664.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_664.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_664.jpg, -0.1292591, 0.5935729, 0, 26.61949
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_766.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_766.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_766.jpg, 0.2052561, 0.3085483, 0, 26.80968
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_870.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_870.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_870.jpg, 0.5191632, 0, 0, 26.5012
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_56_974.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_56_974.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_56_974.jpg, 0.8103026, 0, 0, 25.86356
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_077.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_077.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_077.jpg, 0.7865579, 0, 0, 25.22001
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_179.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_179.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_179.jpg, 0.4214035, 0, 0, 24.91732
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_279.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_279.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_279.jpg, 0.1210948, 0, 0, 24.69569
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_381.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_381.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_381.jpg, -0.2545458, 0, 0, 24.33448
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_483.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_483.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_483.jpg, -0.5412973, 0, 0, 23.85249
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_585.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_585.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_585.jpg, -0.6291789, 0, 0, 23.31328
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_689.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_689.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_689.jpg, -0.3216505, 0, 0, 23.0602
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_789.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_789.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_789.jpg, -0.02259194, 0, 0, 22.82925
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_57_897.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_57_897.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_57_897.jpg, 0, 0, 0, 22.5358
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_001.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_001.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_001.jpg, 0, 0.0230679, 0, 22.30782
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_105.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_105.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_105.jpg, 0, 0.3160953, 0, 22.2907
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_205.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_205.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_205.jpg, 0, 0.6138167, 0, 22.62657
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_307.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_307.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_307.jpg, -0.3008481, 0.7324136, 0, 23.25673
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_409.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_409.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_409.jpg, -0.042939, 0.42348, 0, 23.69918
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_511.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_511.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_511.jpg, -0.0432582, 0.1333932, 0, 23.78597
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_614.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_614.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_614.jpg, -0.2705076, 0, 0, 23.53207
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_715.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_715.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_715.jpg, -0.0219963, 0, 0, 23.2946
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_822.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_822.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_822.jpg, -0.2019294, 0, 0, 22.99041
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_58_926.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_58_926.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_58_926.jpg, 0, 0, 0, 22.75715
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_032.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_032.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_032.jpg, 0, 0, 0, 22.52639
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_137.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_137.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_137.jpg, -0.3155382, 0, 0, 22.2126
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_241.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_241.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_241.jpg, -0.3001974, 0, 0, 21.8985
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_346.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_346.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_346.jpg, -0.1914252, 0, 0, 21.68668
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_452.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_452.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_452.jpg, -0.2487105, 0, 0, 21.44396
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_553.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_553.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_553.jpg, 0, 0, 0, 21.22577
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_657.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_657.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_657.jpg, 0, 0.117753, 0, 20.99121
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_764.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_764.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_764.jpg, 0, 0.4174974, 0, 21.10423
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_865.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_865.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_865.jpg, 0, 0.7220948, 0, 21.60785
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_17_59_967.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_17_59_967.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_17_59_967.jpg, 0, 1, 0, 22.43252
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_071.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_071.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_071.jpg, 0, 1, 0, 23.42818
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_176.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_176.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_176.jpg, -0.2291871, 1, 0, 24.36848
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_280.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_280.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_280.jpg, 0, 1, 0, 25.51928
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_383.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_383.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_383.jpg, 0, 1, 0, 26.46981
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_488.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_488.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_488.jpg, -0.2156706, 1, 0, 27.38008
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_590.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_590.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_590.jpg, -0.0446805, 1, 0, 28.31024
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_692.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_692.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_692.jpg, -0.3014409, 1, 0, 29.19266
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_798.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_798.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_798.jpg, 0, 1, 0, 30.18571
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_00_902.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_00_902.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_00_902.jpg, -0.048183, 1, 0, 30.19046
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_01_007.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_01_007.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_01_007.jpg, -0.005750984, 1, 0, 30.19022
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_01_112.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_01_112.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_01_112.jpg, 0, 1, 0, 30.18956
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_01_218.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_01_218.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_01_218.jpg, 0, 1, 0, 30.19032
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_01_324.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_01_324.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_01_324.jpg, -0.1357368, 1, 0, 30.18549
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_01_426.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_01_426.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_01_426.jpg, -0.2360481, 1, 0, 30.18261
C:\Users\Asus\Desktop\data\IMG\center_2023_10_05_21_18_01_528.jpg, C:\Users\Asus\Desktop\data\IMG\left_2023_10_05_21_18_01_528.jpg, C:\Users\Asus\Desktop\data\IMG\right_2023_10_05_21_18_01_528.jpg, -0.3742587, 1, 0, 30.16855
